customer_id,name,email,signup_date,last_purchase_date,age,location,loyalty_score,churn
773,Penny Carroll,alexandercarlos@example.com,2023-06-04,2023-12-07,40,Meganburgh,0.48419340677590084,0
774,Joseph Chang,szimmerman@example.org,2022-10-07,2023-07-12,59,Floresland,0.6716962533174023,0
775,Melissa Johnson,patriciamartinez@example.org,2023-12-26,2023-10-27,29,Figueroaton,0.0009347457373265478,0
776,Julie Austin,christianbrown@example.net,2023-02-04,2023-07-23,46,Port Robertport,0.6984216462896381,0
777,Samuel Silva,bjohnson@example.net,2022-11-26,2024-06-07,25,East Destinyview,0.26764866969916923,0
778,Craig Bartlett,avilabryan@example.com,2023-09-01,2023-07-08,67,North Kyle,0.4164176600100882,0
779,Erica Newton,lauren19@example.com,2022-08-21,2023-06-17,24,North Jordanside,0.3442236296115879,1
780,Sharon Martin,kimberly35@example.org,2023-07-04,2023-12-26,32,Tiffanyville,0.22171134155383532,0
781,Brandon Allen,calvinpeters@example.com,2023-02-20,2024-02-20,22,Clementsborough,0.712374024831094,0
782,Stephanie Thompson,james77@example.com,2023-10-24,2023-09-25,36,Flynnburgh,0.31747491015532325,1
783,Robert Zimmerman,xgreen@example.com,2023-07-10,2024-02-25,24,Ballardmouth,0.5310739869054494,0
784,Wendy Aguilar,acarter@example.org,2023-06-24,2024-03-28,69,East Alan,0.25640997966970314,0
785,Dr. Katie Mejia,matthew66@example.net,2023-10-07,2023-10-16,26,Chenborough,0.9723804576206256,1
786,Christopher Harvey,marissa98@example.com,2024-03-16,2023-10-23,18,South Tiffany,0.13457816493663555,0
787,Dominique Fowler,dsmith@example.com,2022-06-22,2024-04-18,50,Williamshaven,0.0733527809325426,0
788,Michael Hall,jenniferpollard@example.com,2022-09-03,2024-04-06,62,Mendezville,0.32150527994788947,0
789,Elizabeth Marsh,frankwatkins@example.com,2023-11-27,2023-07-29,21,South Nancybury,0.045553465857883224,0
790,Aaron Garcia,douglas94@example.com,2022-12-29,2023-07-03,28,Lake Jacobborough,0.40295927266779097,0
791,Joshua Collins,zhuang@example.com,2024-05-10,2024-04-04,21,Conradchester,0.6097241561590288,1
792,Amy Wolfe,elizabethhughes@example.com,2022-10-20,2023-08-21,18,North Davidland,0.7189272629043818,0
793,Matthew Ray,michelleramos@example.net,2023-11-10,2024-02-25,26,Grimesburgh,0.13746640520601494,1
794,Kimberly Alexander,thiggins@example.org,2024-01-05,2024-05-10,31,Michaelport,0.34873263538152954,0
795,Joshua Porter,kylevasquez@example.org,2023-08-19,2023-07-17,26,South Paul,0.23347310467844595,0
796,Heidi English,melanie89@example.org,2023-10-26,2024-06-02,43,Larsonland,0.6528554341435266,0
797,Kimberly Becker,garciatyler@example.net,2022-11-29,2024-02-18,67,East Karen,0.019292006062582412,0
798,Derrick Berry,deanna67@example.net,2023-01-09,2024-05-23,41,Brownfort,0.7003970640833344,0
799,Karen Garcia,tonyariddle@example.net,2022-12-08,2024-05-24,59,West Joanne,0.2552495890881862,1
800,Brandon Miller,glee@example.net,2023-04-28,2024-02-02,55,Lake Charlene,0.8892610272704913,0
801,Hannah Lowe,parsonsderek@example.com,2024-04-03,2023-11-13,60,Mcdonaldside,0.2583165671353632,0
802,Sandra Sanchez,reedkayla@example.net,2023-02-13,2023-08-30,66,Woodland,0.5984612850424469,0
803,Angel Mcmillan,vmcintyre@example.net,2022-12-30,2024-04-19,70,Port Brianbury,0.3240018658000102,0
804,Natalie Cruz,barnesmackenzie@example.org,2024-04-27,2023-12-16,65,Kevinshire,0.07640726459217739,0
805,Corey Hutchinson,kevin52@example.net,2023-08-28,2023-07-21,36,Loganchester,0.567194981037724,0
806,Emily Jordan,pbecker@example.net,2023-02-12,2024-03-28,52,Port Amy,0.502787056707232,1
807,Jeanette Knight,davispaul@example.net,2023-11-17,2024-04-27,21,North Nathanview,0.3443699534294188,0
808,Gregory Campbell,hwagner@example.org,2022-12-17,2024-03-21,34,Byrdborough,0.3954968277735138,0
809,Dr. Shelly Barber,garretttimothy@example.net,2023-11-15,2023-11-22,70,East Sara,0.849639968727898,0
810,Robert Martinez,edward56@example.net,2023-12-24,2024-03-21,69,Michellebury,0.5189291952382689,0
811,Catherine Porter,hannahdavis@example.com,2022-09-30,2024-01-25,29,New Arthur,0.32566060274897146,0
812,Michael Wright,obridges@example.org,2022-09-28,2023-09-04,47,Frankhaven,0.14942591898616775,0
813,Tommy Pennington,alvaradodennis@example.net,2023-04-11,2024-04-20,24,West Ronald,0.5968066564383208,1
814,Aaron Gibbs,tgutierrez@example.com,2023-08-16,2023-10-16,40,Amandaton,0.032960176791695606,0
815,Debbie Morris,qcortez@example.org,2023-09-16,2024-03-04,70,West Kendra,0.9120964734358102,0
816,Nicholas Rubio,andrea85@example.org,2022-10-15,2023-09-30,61,Stoneberg,0.056150570163158386,1
817,Erica Owen,danielle86@example.net,2022-08-04,2024-03-07,18,Rogerport,0.3252994213175413,0
818,Joseph Castillo,bjackson@example.net,2023-07-24,2024-02-12,38,Lake Christine,0.1973854076736834,0
819,Anthony Jackson,peter32@example.com,2023-04-23,2023-10-24,29,Port Jill,0.982009156703074,0
820,Thomas Young,angelawaters@example.org,2023-12-14,2023-08-22,32,Port Vincentmouth,0.9256456536874251,0
821,Misty Welch,morganmark@example.net,2023-06-06,2024-01-19,64,Stevenland,0.677811334844224,0
822,April Lewis,ufox@example.org,2022-10-03,2023-06-25,37,Pennyside,0.7492159818132907,0
823,Marcus Johnson,nicolekennedy@example.net,2023-01-27,2024-06-09,19,East Troy,0.5987813365669563,0
824,Aaron Leon,reedderek@example.com,2022-12-19,2024-05-03,63,West Beth,0.48747174529165016,0
825,Erin Hodges,stacey24@example.org,2024-02-03,2023-12-25,63,West Jenniferhaven,0.8361726375484627,0
826,Sonya Alvarez,xpowers@example.net,2023-05-11,2023-06-26,43,Ramirezchester,0.5617052628409991,0
827,Douglas Santana,katherine87@example.org,2023-10-25,2024-01-13,55,West Johnberg,0.30762411678763035,0
828,Melissa Barrett,jhunter@example.org,2023-07-26,2024-05-21,57,Port Jeremy,0.049036492875172866,0
829,Pamela Howell,bridgetfrost@example.net,2023-04-28,2023-10-05,37,Stoneberg,0.33500549632441834,1
830,Frank Allen,william29@example.org,2022-12-11,2023-07-10,70,New Anthonyberg,0.38005412308660247,1
831,Mr. Jerry Garrison,sgutierrez@example.org,2022-07-13,2023-08-23,37,Williamsberg,0.7956863310995583,0
832,Michael Bauer,hoodjonathan@example.org,2023-07-12,2024-05-11,41,Kaylachester,0.047558672488711484,0
833,James Garza,dfoster@example.com,2022-07-08,2024-02-17,69,Austinhaven,0.5359094640936279,0
834,Jill Taylor,ethan67@example.net,2022-08-28,2023-07-22,56,Port Dianeview,0.8316307255644354,0
835,Christina Duncan,zdelgado@example.net,2024-05-19,2024-03-27,63,East Frankside,0.550239602961664,0
836,Damon Villegas,nsharp@example.org,2023-08-25,2024-01-17,69,Richardmouth,0.6896768959957053,0
837,Sarah Callahan,andreabowen@example.net,2023-04-08,2024-01-27,66,West Heather,0.9927595922130119,0
838,Edward Pennington,barrettapril@example.org,2022-08-05,2024-04-22,34,Lake Samuel,0.232273905794821,0
839,Crystal Huynh,austinhowe@example.com,2023-03-01,2023-06-29,58,Courtneyshire,0.9067459214148574,0
840,Theresa Huffman,georgewilliam@example.org,2023-12-09,2023-10-13,63,West Ashley,0.7458213713728165,0
841,Stuart Doyle,james84@example.net,2024-01-01,2023-09-28,49,North Patriciachester,0.6262596244996025,0
842,Marco Love,garciaaaron@example.com,2023-03-10,2023-09-11,32,Owensville,0.5857124773208845,0
843,Katherine Moore,santosthomas@example.net,2023-11-26,2023-10-23,43,New Jessicamouth,0.09248923783560392,0
844,Gregory Barnes,astanley@example.org,2024-06-05,2023-10-18,59,South Bradley,0.21553053493424124,0
845,Diana Ramos,hoffmanemily@example.net,2022-10-28,2024-03-05,52,North Reginaside,0.7777843422337016,1
846,Mr. Wyatt Hoffman,sfisher@example.com,2023-08-22,2023-10-13,58,Drakestad,0.8750078423712012,1
847,Alan Mckay,oscarburch@example.com,2023-06-08,2023-07-08,37,Port Loriside,0.9752743247479098,1
848,Evan Mcdowell,nsmith@example.com,2023-07-02,2023-09-07,49,Trevorberg,0.8277972915830509,0
849,Robert Sparks,victoria69@example.com,2024-03-09,2023-10-30,38,New Shane,0.7869266112141126,0
850,Jessica Jones,julie83@example.net,2023-06-24,2023-12-24,50,New Keithstad,0.0694943967720697,0
851,Brenda Mann,douglas05@example.org,2023-06-08,2024-04-11,59,Lake Autumn,0.7826723695338558,0
852,Heather Kim,jaredhardy@example.net,2023-11-25,2023-12-27,20,East Howard,0.3107432178468753,0
853,Keith Hernandez,jessica49@example.com,2023-10-03,2023-07-04,28,West Dakota,0.3683325596602748,0
854,Jasmine Hernandez,ray84@example.org,2023-04-26,2024-04-20,40,Hollowayport,0.34738574333731875,0
855,Samuel Lester,carterjoe@example.net,2022-10-09,2024-02-19,34,Lake Reginamouth,0.7099923542794834,1
856,Kelly Johnson,joanhawkins@example.org,2023-02-15,2023-12-22,20,Kristenshire,0.6928798544698815,0
857,Tammie Johnson,amandawhite@example.org,2023-11-20,2024-02-18,19,Jacksonmouth,0.9804542968874377,0
858,Alexander Chavez,anthony16@example.org,2024-02-20,2023-11-29,33,Benjaminhaven,0.30062873502604126,0
859,Allen Gonzales,patricia88@example.net,2022-07-27,2024-02-22,38,Crystalhaven,0.0051036205818724145,0
860,Marcus Elliott,tdelgado@example.net,2023-02-27,2024-02-10,40,Rogersberg,0.15366109895285507,0
861,Travis Peters,griggs@example.org,2023-01-27,2023-12-08,48,North Joshuabury,0.7121965671446551,0
862,Sarah Watkins,ramoserica@example.org,2023-01-02,2024-04-29,42,Millerton,0.07081361813260179,0
863,Richard Vega,graywesley@example.net,2024-03-14,2023-12-29,52,Jamesburgh,0.5947349444242153,0
864,Tara Holland,carolyn38@example.org,2024-03-02,2024-04-15,40,Kingville,0.35555097780492506,0
865,Rachel Day,danielmullins@example.net,2022-08-18,2024-05-22,45,Murphyport,0.30641970505822635,0
866,Timothy Wallace,gturner@example.com,2023-04-12,2024-03-11,58,Dustinmouth,0.6536402568486955,1
867,Lori Woods,hsmith@example.net,2023-12-09,2023-08-15,44,Lake Pamelatown,0.26788637351007216,0
868,Erin Jones,ogallagher@example.com,2023-05-23,2024-03-22,37,Gregorytown,0.30909623177391576,1
869,Dr. Wendy Shelton,donald51@example.net,2022-07-14,2024-06-03,42,North Alexander,0.9662960832577513,0
870,Sean Brooks,brianbarry@example.com,2023-02-27,2023-07-18,25,Hernandezport,0.45865115244300325,1
871,David Daniel,irussell@example.com,2024-05-31,2023-08-02,58,Stacyport,0.5529082370474612,1
872,Nicholas Acosta,scottmeyers@example.net,2023-12-16,2024-06-05,58,North Miaton,0.07451681940215205,1
873,Ryan Williamson,elizabethcooper@example.org,2023-01-28,2024-04-01,55,Annettemouth,0.7978879442834418,0
874,Alexander Lyons,nathantaylor@example.org,2023-03-29,2024-01-10,68,Port Danielburgh,0.7825997094233591,0
875,Mark Galvan,kavila@example.com,2023-12-28,2024-01-29,67,Port Ashleeberg,0.44506902421550765,0
876,Chloe Curry,michellemckee@example.com,2022-07-27,2023-10-01,65,Lake John,0.6732500269123574,0
877,Anita May,ryanchristopher@example.com,2023-11-12,2023-09-02,21,South Joshua,0.6937195419826652,0
878,Jeff Cunningham,christinerichmond@example.com,2023-01-17,2024-02-12,47,West Catherineside,0.5078797451718677,0
879,Evan Cline,mendozakelly@example.org,2024-02-12,2023-06-20,42,Meltonchester,0.5458862942716055,0
880,Kristin Richmond,matthew49@example.org,2023-05-14,2023-08-25,66,Martinezburgh,0.666087935534969,0
881,Susan Bell,danielthompson@example.org,2023-09-20,2023-12-15,27,Brettstad,0.47109153702978446,1
882,Christopher Fuentes,markwilliams@example.net,2023-05-20,2024-01-05,54,Port Dennis,0.16879844737088212,0
883,Stacy Peterson,virginia25@example.com,2023-04-21,2023-06-29,26,Gibsonside,0.11820842281208688,0
884,Kelly Farrell,gibsonsusan@example.net,2023-07-15,2024-01-17,53,East Corey,0.8299081422359202,0
885,Alan Nelson,fisherdavid@example.com,2023-12-23,2024-02-14,50,West Robertland,0.986612924154035,0
886,Linda Calhoun,estephens@example.com,2023-03-28,2024-04-21,56,Warrenport,0.9475245295403749,0
887,Dustin Murray,ycox@example.com,2023-03-17,2023-06-23,66,Lanechester,0.9216798490654404,1
888,Molly Foster,escobarryan@example.net,2023-10-25,2023-10-09,55,Lake Richard,0.4327727289009863,1
889,Margaret Roberts,alan62@example.org,2023-12-04,2023-06-27,70,New Daniel,0.02445293149322325,0
890,Kimberly Benton,bakertony@example.org,2024-02-29,2024-05-14,62,Newmanport,0.7589045503514512,0
891,Howard Bullock,brett72@example.org,2023-11-15,2024-03-28,38,Kimberlymouth,0.8856189172102678,0
892,Jennifer Williams,bmorton@example.org,2024-05-18,2023-08-15,23,New Anthony,0.04081500611258215,0
893,Robert Johnson,williamsjames@example.net,2024-06-03,2023-09-19,45,Hamiltonport,0.5476899117742828,0
894,Jasmine Johnson,hnewton@example.com,2024-03-07,2023-11-03,53,North Annashire,0.5979617780954857,0
895,Steven Meyers,jackson68@example.net,2024-02-25,2023-07-08,62,New Michelleville,0.9803288617252572,1
896,Matthew Contreras,catherinenelson@example.net,2023-12-22,2023-07-01,43,Port Mary,0.06616138982817255,1
897,Marcus Barker,zfowler@example.com,2024-05-22,2024-02-16,23,Port Bryce,0.8735565425049264,0
898,John Lee DDS,tylererin@example.com,2023-05-14,2023-09-02,63,Frankside,0.43950279644234436,0
899,Kimberly Moreno,eileenhogan@example.org,2022-12-16,2024-05-06,23,Gonzalezville,0.41327069618731904,1
900,Mark Diaz,tyler94@example.com,2022-09-24,2023-11-14,42,North Amberport,0.9112637594358265,0
901,Steven Williams,ashleystanley@example.org,2024-05-01,2023-10-22,26,North Adam,0.41859737946078035,0
902,Perry Johnson,youngjulia@example.org,2023-09-08,2024-04-02,26,West Michaelland,0.5486697765644741,0
903,Chase Knapp,brendaturner@example.com,2024-01-30,2023-06-16,29,East Evelyntown,0.6434017020977046,0
904,William Parker,jimenezlaurie@example.com,2024-01-14,2023-06-24,18,South Melissamouth,0.9920928022144557,0
905,Darren Estes,martinalice@example.com,2024-03-25,2024-05-07,30,West Maryfurt,0.787203256295558,0
906,Kim Maldonado,ahardy@example.net,2023-03-20,2023-09-08,55,New Mackenzie,0.1250102404499116,0
907,Kevin Guerrero,pvillarreal@example.net,2023-08-11,2024-02-03,47,Johnsonfort,0.841002462480333,0
908,Justin Lopez,hhurst@example.net,2023-01-09,2024-04-21,20,East Heidimouth,0.4887910431878356,0
909,Leon Barker,qbaird@example.com,2022-08-20,2024-01-15,25,New Juliestad,0.6073190826992627,0
910,Christopher Ross,kgarcia@example.com,2023-12-28,2023-07-19,52,West Renee,0.3699125518331424,0
911,Vanessa Rojas,traciwagner@example.net,2023-07-11,2023-09-22,44,Suttonchester,0.13811382651071158,0
912,Omar King,bfranklin@example.net,2022-09-15,2024-04-07,59,Hermanbury,0.6949109483916357,0
913,Travis Walker,ibarradavid@example.net,2023-07-19,2024-03-16,50,Lake Christopherside,0.8909333300862649,0
914,Amanda Hendricks,benjaminwhite@example.org,2023-05-13,2024-05-23,38,Port Allison,0.615512847329581,0
915,Amy Cox,peggyjordan@example.org,2023-10-07,2023-07-05,60,Yangmouth,0.09460007326720521,0
916,Alicia Kennedy,jacksonerica@example.net,2024-03-07,2024-03-19,66,Vincentfort,0.21196776159223163,0
917,Mr. Spencer White,vbrown@example.net,2022-12-27,2023-11-04,49,West Kennethtown,0.8854763393658672,0
918,Erik Wright,robertevans@example.com,2024-01-17,2024-05-19,35,Medinaborough,0.16220706276281538,0
919,Raymond Morgan,whitney53@example.net,2024-06-08,2023-09-01,68,West Tamara,0.8776315074868998,1
920,Jessica Horn DVM,andrewsullivan@example.com,2022-12-03,2023-07-12,44,Greenfurt,0.6256451738029011,0
921,Danielle Johnson,ana59@example.org,2023-08-11,2023-10-01,19,South Kyleshire,0.06664658614894814,0
922,Rachel Walker,irwincourtney@example.org,2023-02-25,2024-02-20,60,New Courtneymouth,0.4254351484889989,0
923,Stephanie Garcia,christopher53@example.com,2023-04-19,2024-06-06,33,Lake Brandon,0.8149409255947379,0
924,Lindsay Pope,fguerra@example.com,2022-09-13,2024-02-28,68,Jillberg,0.21280547131862737,0
925,Caroline Davis,melanie49@example.net,2023-11-08,2024-03-08,44,North Eric,0.4036973804258328,0
926,Barbara Cummings,fcox@example.com,2024-04-21,2023-10-21,62,Beckerport,0.6687971675999,0
927,Jacob Stevenson,ryanstafford@example.org,2023-07-11,2023-10-07,30,Johnstonville,0.555731649973732,0
928,Timothy Frederick,mdickerson@example.org,2023-01-25,2023-08-23,41,Lake Rodney,0.9405292437222567,0
929,Daniel Davis,patriciahernandez@example.com,2022-09-20,2023-10-21,24,Port Susan,0.04229032926494847,1
930,Isaac Brooks,jessica29@example.net,2023-09-06,2024-04-14,53,North Daniel,0.5754066111601783,0
931,George Martin,zcooley@example.org,2023-06-13,2024-05-13,34,Marychester,0.6447595289544015,0
932,John Giles,changjack@example.net,2022-08-02,2024-03-08,35,Taraburgh,0.7825473760969752,0
933,Douglas Jones,unash@example.org,2022-11-11,2024-04-11,19,West Dana,0.11239640151639685,1
934,David Elliott,benjamin87@example.org,2023-04-26,2024-02-06,24,Port Timothy,0.6275888919234144,0
935,Steven Johns,valenciarussell@example.net,2024-05-13,2024-06-09,52,Jacobhaven,0.4063907074176746,0
936,Tracy Smith,matthew11@example.net,2022-12-18,2023-07-26,44,Davilaberg,0.3559167267770702,0
937,Lisa Harmon,katherinehoffman@example.org,2022-07-30,2023-11-01,54,Sandraborough,0.6616279526707888,0
938,Mr. David Hunt Jr.,davismichael@example.net,2023-02-03,2024-03-28,50,Port Kennethmouth,0.00805310323382702,0
939,Michelle Bowen,kewing@example.net,2024-02-11,2023-10-01,53,Victoriaton,0.5074237918101896,0
940,Kenneth Rhodes,smendez@example.com,2022-08-17,2024-03-09,51,Johnside,0.8077226828458426,0
941,Kimberly Rivera,qpage@example.net,2022-12-06,2024-01-15,49,North Margaretberg,0.010547062395906859,0
942,Brian Morris,alexander22@example.net,2023-01-11,2024-06-01,51,Chapmanland,0.2790129763468453,0
943,Robert Campbell,briannacrosby@example.com,2022-08-13,2024-03-07,65,Brownfort,0.48836128877414076,0
944,Stephanie Rodriguez,williamstaylor@example.com,2023-05-11,2023-10-29,57,Prestonside,0.08075608781416066,1
945,Michael Sharp MD,johnsonpatrick@example.org,2023-09-06,2024-02-01,35,Bryanstad,0.15587066600370414,0
946,James Chaney,travis94@example.com,2022-06-20,2023-10-04,65,Padillamouth,0.2205459706703694,1
947,Ronald Perkins,jenniferlarson@example.org,2023-11-26,2023-08-23,47,West Geraldville,0.31002584445061365,0
948,Amanda Wang,brucechase@example.com,2023-08-08,2023-07-05,45,Jessicastad,0.6738013436623919,0
949,Kenneth Larson,danieldaniels@example.org,2023-12-24,2023-09-10,37,Lake Laura,0.07536101440001364,0
950,Julie Cruz,jesse39@example.org,2024-02-29,2024-01-16,23,Melissaborough,0.3766348100169187,0
951,Courtney Cunningham,jennifer53@example.org,2022-08-14,2023-06-17,65,Lawrencestad,0.9975620186085252,0
952,Nicholas Harding,wsmith@example.net,2023-01-10,2024-01-20,29,Lake David,0.9325625751180653,0
953,Angelica Taylor,michellewatson@example.com,2024-01-10,2023-09-09,45,Lake Lindsaystad,0.9849750278148806,0
954,Michelle Castillo,bfloyd@example.org,2022-07-12,2023-09-27,34,North Shawnville,0.007193233065705629,0
955,Bryan Crawford,mweber@example.org,2023-10-19,2023-12-27,67,Lake Karen,0.9657207351376293,1
956,Andre Myers,thill@example.net,2023-08-15,2024-02-27,37,Fosterbury,0.969553071425296,0
957,Pamela Clark,pharris@example.org,2024-02-20,2024-06-09,34,Rogersside,0.19656405688040446,0
958,Justin Blake,kenneth09@example.org,2022-10-28,2024-02-18,68,North Kelly,0.4793943570196637,0
959,Jacqueline Gonzalez,aevans@example.com,2022-11-18,2024-05-09,40,Keyhaven,0.24770848674796175,0
960,Randy Robinson,john50@example.com,2022-08-06,2024-01-08,53,South William,0.27234861724968684,1
961,Marvin Barker,tdavis@example.net,2023-12-02,2024-03-11,29,Deanshire,0.5622718189671596,0
962,Katrina Montgomery,taylor22@example.com,2024-04-14,2024-02-12,58,South David,0.8481734204892589,0
963,Paul Crawford,randall31@example.com,2023-06-22,2024-01-03,23,Cameronshire,0.9814534859949058,0
964,Joseph Lewis,phayes@example.org,2023-10-25,2024-05-20,66,Michellemouth,0.7309596595858531,0
965,Peter Martin,esmith@example.org,2023-11-19,2024-03-15,62,New Emilyville,0.8516294650987972,0
966,Ryan Acosta,xhowell@example.com,2022-12-15,2024-01-02,34,East Rhonda,0.20286028718213622,0
967,Candace Frazier,christina22@example.org,2022-10-29,2024-05-01,44,Adamview,0.2614660485988729,0
968,Jessica Jarvis,doylechristina@example.com,2023-06-19,2024-04-17,39,Scottside,0.010167059299855508,0
969,Christina Williams,katherine51@example.com,2023-07-30,2023-12-28,47,Juantown,0.14658457581007556,0
970,Jason Cortez,rachel27@example.net,2022-10-04,2024-04-27,50,South Ashley,0.9943946196318889,0
971,Blake Ellison,christina94@example.org,2024-06-13,2023-08-13,35,South Juanland,0.2638163958979951,0
972,April Reed,bwilliams@example.com,2023-08-25,2024-06-12,55,Lauramouth,0.23686679562215485,0
973,Rita Faulkner,amanda29@example.org,2022-10-23,2023-10-29,39,Bethanybury,0.6939231023206289,0
974,Patricia Curry,rhondacooper@example.com,2022-09-19,2024-01-27,48,Kathleenmouth,0.32046930787833605,0
975,Elizabeth Blanchard,mware@example.org,2023-07-19,2023-11-16,47,Jamesport,0.7096178432706916,0
976,Joseph Austin,hendrickssara@example.net,2023-01-21,2023-11-24,19,Turnerport,0.4813141269059623,0
977,Michael Blake,davidhayden@example.com,2023-04-06,2023-12-05,22,East Deborahville,0.3706896601244575,0
978,Leslie Henderson,calderonevan@example.com,2023-06-12,2024-05-04,53,Mitchellmouth,0.324208081714516,0
979,Leonard Watson MD,samuel69@example.net,2022-10-30,2024-03-15,24,Esteston,0.9303226066466235,0
980,Andrew Hunt,aaronnelson@example.net,2024-02-20,2023-12-07,54,Stephensport,0.9720508300995933,0
981,Robert Gardner,carterscott@example.com,2023-11-29,2023-12-23,57,Justinmouth,0.21755052200199254,1
982,Michael Wilson,leah97@example.net,2023-03-22,2023-11-10,41,Longstad,0.5992732153764648,0
983,Erin Williams,rebeccawhite@example.net,2022-07-12,2024-02-07,62,Mackshire,0.6404443573557117,0
984,Daniel Marshall,nstokes@example.net,2024-03-24,2024-03-15,54,New Brandonland,0.7479851071164992,0
985,Johnathan Lawrence,rachel19@example.org,2022-08-30,2023-10-05,68,North Jefferyshire,0.716570092721268,0
986,Michele Williams,tarathomas@example.net,2023-06-17,2024-05-31,61,Danielshire,0.978710646123295,0
987,Kimberly Brown,mckenziestacy@example.org,2023-06-10,2024-02-07,46,West Jenniferton,0.20855588411615855,0
988,Amanda Simpson,cookdana@example.org,2022-08-16,2023-07-30,32,East Melissa,0.16970325186164603,0
989,Devon Fisher,qnguyen@example.net,2022-10-06,2023-09-07,25,Hillshire,0.7033179896975151,0
990,Ashley Vasquez,brianna15@example.net,2022-06-19,2023-12-29,53,East Kiara,0.3981803388814442,0
991,Steven Delgado,cookerobin@example.net,2022-09-20,2023-11-09,62,East Virginia,0.4932834467779733,1
992,Jason Serrano,jessica95@example.com,2023-08-18,2023-12-01,62,Jenniferside,0.32429708569522964,0
993,Allison Stevens,mcculloughzachary@example.net,2023-02-10,2023-06-15,58,West Bradhaven,0.16662371603100012,0
994,John Byrd,charrison@example.net,2023-04-14,2023-09-14,28,South Jenniferburgh,0.5530178518353518,0
995,Susan Duarte,margaretingram@example.net,2024-05-20,2024-04-11,49,Rebekahmouth,0.5476077514145755,0
996,Lori Hernandez,nixonbrent@example.org,2022-09-05,2024-01-02,70,East Brettberg,0.895884123974771,0
997,Angela Ruiz,mwiggins@example.com,2022-08-03,2023-12-20,44,Emilyland,0.9027274702031745,0
998,Kenneth Buchanan,thomasyoung@example.com,2023-10-16,2023-11-15,48,Port Linda,0.03394574472157297,0
999,Brian Hill,caroldaniels@example.org,2023-11-08,2024-03-09,55,West Amber,0.6446688318104674,0
1000,Albert Johnson,edavenport@example.org,2023-04-15,2024-03-02,65,Austinborough,0.07710353148513782,1
